lang,subject,color,admiration,amusement,anger,compassion,contempt,contentment,disappointment,disgust,fear,guilt,hate,interest,joy,love,pleasure,pride,regret,relief,sadness,shame
de,557f4bf1d375c,green,2,3,1,2,1,4,1,1,1,1,1,5,4,1,4,4,1,3,1,1
de,557f4bf1d375c,grey,1,1,2,4,5,1,4,1,4,2,2,2,1,1,1,0,1,1,3,1
de,557f4bf1d375c,orange,2,4,0,0,0,3,0,0,0,0,2,3,3,0,0,0,0,3,0,0
de,557f4bf1d375c,pink,4,4,1,2,1,4,1,1,1,1,1,4,5,5,5,4,2,3,1,3
de,557f4bf1d375c,purple,3,3,1,3,1,4,1,1,1,2,1,2,2,2,3,4,0,3,1,2
de,557f4bf1d375c,red,1,3,5,1,3,2,2,4,1,2,4,2,3,5,3,4,2,1,1,1
de,557f4bf1d375c,turquoise,3,3,0,0,0,4,0,0,0,0,0,2,4,0,5,2,0,0,0,0
de,557f4bf1d375c,white,4,0,0,2,0,5,3,0,3,2,0,4,4,3,4,5,2,5,2,4
de,557f4bf1d375c,yellow,3,4,4,1,0,1,4,2,3,1,0,3,4,1,2,2,4,3,1,3
de,557f5467b0ad3,black,0,0,3,0,4,0,1,0,3,4,4,0,0,0,0,0,1,0,5,2
de,557f5467b0ad3,blue,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0
de,557f5467b0ad3,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,557f5467b0ad3,green,0,0,0,0,0,5,0,0,0,0,0,0,3,0,4,0,0,0,0,0
de,557f5467b0ad3,grey,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,3,0,1,0
de,557f5467b0ad3,orange,3,3,0,5,0,5,0,0,0,0,0,4,5,0,5,3,0,5,0,0
de,557f5467b0ad3,pink,4,0,0,3,0,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0
de,557f5467b0ad3,purple,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,557f5467b0ad3,red,0,0,5,0,5,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0
de,557f5467b0ad3,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,557f5467b0ad3,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,557f5467b0ad3,yellow,0,5,0,0,0,3,0,0,0,0,0,5,4,0,0,0,0,4,0,0
de,557fe5fd60340,black,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
de,557fe5fd60340,blue,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,557fe5fd60340,brown,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
de,557fe5fd60340,green,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,557fe5fd60340,grey,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
de,557fe5fd60340,orange,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
de,557fe5fd60340,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
de,557fe5fd60340,purple,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,557fe5fd60340,red,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
de,557fe5fd60340,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
de,557fe5fd60340,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
de,557fe5fd60340,yellow,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,5580061de9b15,black,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0
de,5580061de9b15,blue,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,0,0
de,5580061de9b15,brown,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0
de,5580061de9b15,green,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0
de,5580061de9b15,grey,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0
de,5580061de9b15,orange,0,4,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0
de,5580061de9b15,pink,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4
de,5580061de9b15,purple,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
de,5580061de9b15,red,0,0,5,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0
de,5580061de9b15,turquoise,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0
de,5580061de9b15,white,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
de,5580061de9b15,yellow,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
de,55805057b24d2,black,0,0,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,5,0
de,55805057b24d2,blue,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0
de,55805057b24d2,brown,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0
de,55805057b24d2,green,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,55805057b24d2,grey,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,5
de,55805057b24d2,orange,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
de,55805057b24d2,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0
de,55805057b24d2,purple,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
de,55805057b24d2,red,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,5
de,55805057b24d2,turquoise,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,5
de,55805057b24d2,white,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
de,55805057b24d2,yellow,0,0,0,0,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0
de,55805739c60d9,black,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,5,0,5,0
de,55805739c60d9,blue,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0
de,55805739c60d9,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,55805739c60d9,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,55805739c60d9,grey,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,5,0
de,55805739c60d9,orange,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0
de,55805739c60d9,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
de,55805739c60d9,purple,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0
de,55805739c60d9,red,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
de,55805739c60d9,turquoise,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,55805739c60d9,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,55805739c60d9,yellow,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0
de,558062c18bcc7,black,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0
de,558062c18bcc7,blue,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0
de,558062c18bcc7,brown,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
de,558062c18bcc7,green,0,0,0,2,0,4,0,0,0,0,0,2,4,0,3,0,0,4,0,0
de,558062c18bcc7,grey,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
de,558062c18bcc7,orange,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0
de,558062c18bcc7,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
de,558062c18bcc7,purple,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,558062c18bcc7,red,0,0,0,3,0,2,0,0,0,0,0,0,2,4,1,0,0,0,0,0
de,558062c18bcc7,turquoise,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0
de,558062c18bcc7,white,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
de,558062c18bcc7,yellow,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
de,5580684cc7ed6,black,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,5,0,5,0
de,5580684cc7ed6,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
de,5580684cc7ed6,brown,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
de,5580684cc7ed6,green,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0
de,5580684cc7ed6,grey,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
de,5580684cc7ed6,orange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
de,5580684cc7ed6,pink,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0
de,5580684cc7ed6,purple,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0
de,5580684cc7ed6,red,0,0,5,0,0,0,0,0,0,0,0,5,0,4,0,4,0,0,0,0
de,5580684cc7ed6,turquoise,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0
de,5580684cc7ed6,white,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0
de,5580684cc7ed6,yellow,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0
de,55806a69f10d3,black,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
de,55806a69f10d3,blue,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
de,55806a69f10d3,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,55806a69f10d3,green,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,55806a69f10d3,grey,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0
de,55806a69f10d3,orange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,55806a69f10d3,pink,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,55806a69f10d3,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,55806a69f10d3,red,0,0,4,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0
de,55806a69f10d3,turquoise,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0
de,55806a69f10d3,white,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0
de,55806a69f10d3,yellow,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
de,5580741bd6360,black,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
de,5580741bd6360,blue,2,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
de,5580741bd6360,brown,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
de,5580741bd6360,green,0,2,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0,1,0,0
de,5580741bd6360,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,5580741bd6360,orange,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
de,5580741bd6360,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
de,5580741bd6360,purple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,5580741bd6360,red,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
de,5580741bd6360,turquoise,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
de,5580741bd6360,white,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
de,5580741bd6360,yellow,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
de,5581959884ed7,black,0,0,0,0,4,0,5,1,5,5,5,0,0,0,0,0,0,0,5,0
de,5581959884ed7,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0
de,5581959884ed7,brown,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
de,5581959884ed7,green,0,0,0,2,4,0,2,4,0,0,0,0,0,0,0,0,4,0,0,3
de,5581959884ed7,grey,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
de,5581959884ed7,orange,0,0,0,1,0,4,0,0,0,0,0,0,4,0,3,0,0,2,0,0
de,5581959884ed7,pink,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0
de,5581959884ed7,purple,0,3,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0
de,5581959884ed7,red,3,0,5,0,0,4,0,0,0,0,5,0,5,5,2,5,0,4,0,4
de,5581959884ed7,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
de,5581959884ed7,white,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1,4,5,0,0
de,5581959884ed7,yellow,0,2,0,5,0,5,2,0,0,4,0,0,4,0,4,4,0,4,0,3
de,5581c5e964733,black,0,0,0,0,0,1,3,3,2,3,4,5,0,0,0,2,3,0,5,0
de,5581c5e964733,blue,0,0,0,3,1,2,3,0,2,0,0,0,4,0,0,0,0,3,3,0
de,5581c5e964733,brown,1,0,0,1,0,4,0,4,0,3,0,0,0,0,0,0,3,0,0,4
de,5581c5e964733,green,3,0,0,4,0,4,0,1,0,0,0,5,2,0,2,0,0,2,0,0
de,5581c5e964733,grey,0,0,0,2,3,3,5,1,4,3,3,1,0,0,0,4,0,0,2,0
de,5581c5e964733,orange,3,5,3,1,0,5,0,3,0,0,0,3,4,1,4,0,0,2,0,4
de,5581c5e964733,pink,3,5,0,2,1,5,2,3,0,0,0,0,2,0,2,3,0,4,0,0
de,5581c5e964733,purple,2,1,3,0,0,3,0,3,1,1,0,2,0,1,0,0,3,3,1,4
de,5581c5e964733,red,3,4,4,0,0,2,0,0,2,0,1,4,4,5,4,5,1,0,0,0
de,5581c5e964733,turquoise,0,2,0,1,0,4,0,0,0,0,0,3,2,0,4,0,0,2,0,0
de,5581c5e964733,white,3,0,0,0,4,3,2,0,1,0,0,3,0,0,2,4,0,2,0,1
de,5581c5e964733,yellow,2,4,1,0,0,3,0,1,0,0,0,4,5,3,5,2,1,0,0,0
de,5581d64a71822,black,0,0,5,0,4,0,2,0,5,0,4,0,0,0,0,0,0,0,5,0
de,5581d64a71822,blue,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0
de,5581d64a71822,brown,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0
de,5581d64a71822,green,0,0,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,2,0,0
de,5581d64a71822,grey,0,0,0,0,3,0,3,2,4,1,0,0,0,0,0,0,0,0,4,0
de,5581d64a71822,orange,0,0,0,5,0,3,0,0,0,0,0,0,4,2,4,0,0,0,0,0
de,5581d64a71822,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
de,5581d64a71822,purple,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0
de,5581d64a71822,red,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,3
de,5581d64a71822,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,5581d64a71822,white,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0
de,5581d64a71822,yellow,0,0,0,0,0,4,0,0,0,0,0,2,5,0,3,0,0,3,0,0
de,5581dc1626882,black,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,2
de,5581dc1626882,blue,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0
de,5581dc1626882,brown,0,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,4
de,5581dc1626882,green,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0
de,5581dc1626882,grey,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,1,3
de,5581dc1626882,orange,0,4,0,0,0,4,0,0,0,0,0,0,5,0,5,0,0,0,0,0
de,5581dc1626882,pink,0,0,0,0,0,5,0,0,0,0,0,0,5,3,5,0,0,0,0,0
de,5581dc1626882,purple,3,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0
de,5581dc1626882,red,0,0,5,0,3,3,0,0,0,0,4,0,3,5,0,0,0,0,0,0
de,5581dc1626882,turquoise,0,3,0,0,0,3,0,0,0,0,0,5,4,0,3,0,0,0,0,0
de,5581dc1626882,white,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0
de,5581dc1626882,yellow,0,0,0,0,0,5,0,0,0,0,0,5,4,0,0,0,0,4,0,0
de,5582611b9493a,black,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0
de,5582611b9493a,blue,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0
de,5582611b9493a,brown,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
de,5582611b9493a,green,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
de,5582611b9493a,grey,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
de,5582611b9493a,orange,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4,0,0,0,0
de,5582611b9493a,pink,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
de,5582611b9493a,purple,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0
de,5582611b9493a,red,0,0,5,0,0,0,0,0,0,2,4,0,0,5,0,0,0,0,0,0
de,5582611b9493a,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
de,5582611b9493a,white,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
de,5582611b9493a,yellow,0,0,0,0,0,3,0,5,0,0,0,3,0,0,3,0,0,0,0,2
de,5582dd7ada4c3,black,0,0,0,0,5,2,3,0,5,5,3,0,0,0,0,0,4,0,4,2
de,5582dd7ada4c3,blue,3,0,0,3,0,5,0,0,3,2,0,3,4,0,4,0,2,4,0,0
de,5582dd7ada4c3,brown,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,2,0,0,0
de,5582dd7ada4c3,green,0,0,0,4,0,4,0,3,0,0,0,5,3,0,4,4,0,0,0,0
de,5582dd7ada4c3,grey,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,2,4,0,2,0
de,5582dd7ada4c3,orange,0,0,1,0,2,3,0,0,0,2,0,0,5,0,5,0,0,0,0,2
de,5582dd7ada4c3,pink,0,0,0,2,0,2,0,0,0,0,0,0,4,4,4,0,0,0,0,3
de,5582dd7ada4c3,purple,0,0,0,4,1,3,0,0,0,0,0,3,3,4,0,5,4,3,2,0
de,5582dd7ada4c3,red,0,0,4,0,4,0,0,2,2,3,5,0,3,4,3,4,0,0,0,2
de,5582dd7ada4c3,turquoise,0,0,0,3,0,4,2,0,0,0,0,4,5,2,4,0,0,4,0,0
de,5582dd7ada4c3,white,0,0,1,0,0,4,2,0,0,2,0,0,3,3,0,3,0,0,0,0
de,5582dd7ada4c3,yellow,3,0,0,5,0,4,0,4,2,0,0,3,5,0,4,0,0,0,0,2
de,55832fbe11694,black,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,3,0,5,0
de,55832fbe11694,blue,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0
de,55832fbe11694,brown,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,55832fbe11694,green,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0
de,55832fbe11694,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0
de,55832fbe11694,orange,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
de,55832fbe11694,pink,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
de,55832fbe11694,purple,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,55832fbe11694,red,0,0,4,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0
de,55832fbe11694,turquoise,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
de,55832fbe11694,white,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
de,55832fbe11694,yellow,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
de,5583eda5b5bb7,black,0,0,3,4,0,0,0,0,4,3,3,0,0,0,0,0,3,0,5,0
de,5583eda5b5bb7,blue,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
de,5583eda5b5bb7,brown,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
de,5583eda5b5bb7,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,5583eda5b5bb7,grey,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
de,5583eda5b5bb7,orange,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0
de,5583eda5b5bb7,pink,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0
de,5583eda5b5bb7,purple,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0
de,5583eda5b5bb7,red,0,0,4,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0
de,5583eda5b5bb7,turquoise,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
de,5583eda5b5bb7,white,0,0,0,4,0,4,0,0,0,0,0,0,4,4,0,0,0,0,2,0
de,5583eda5b5bb7,yellow,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
de,55847a7a9ed64,black,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0,0,0,0,4,4
de,55847a7a9ed64,blue,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
de,55847a7a9ed64,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de,55847a7a9ed64,green,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0
de,55847a7a9ed64,grey,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,0,0,4,0
de,55847a7a9ed64,orange,0,3,4,0,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0
de,55847a7a9ed64,pink,0,3,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
de,55847a7a9ed64,purple,0,0,5,0,5,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0
de,55847a7a9ed64,red,5,0,5,0,0,5,0,0,0,0,0,0,5,5,5,0,0,0,0,0
de,55847a7a9ed64,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
de,55847a7a9ed64,white,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0
de,55847a7a9ed64,yellow,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,0,0
de,558585fb4691e,black,1,0,4,0,3,0,3,0,4,2,0,0,0,0,1,1,1,0,0,0
de,558585fb4691e,blue,5,3,0,1,2,4,0,0,0,0,0,3,3,1,4,4,0,4,0,0
de,558585fb4691e,brown,0,0,2,0,2,0,3,4,0,2,0,0,0,0,0,2,1,0,2,0
de,558585fb4691e,green,2,3,0,4,1,5,0,2,0,0,0,4,2,1,3,3,0,3,0,0
de,558585fb4691e,grey,0,0,2,1,2,1,1,0,1,3,1,0,0,0,0,1,2,0,2,0
de,558585fb4691e,orange,2,5,2,5,0,4,0,0,0,0,0,4,3,3,4,0,3,4,0,0
de,558585fb4691e,pink,2,2,0,1,0,5,0,0,0,1,0,2,3,3,3,2,0,4,0,0
de,558585fb4691e,purple,3,2,1,5,0,5,1,0,1,2,0,4,3,4,3,5,3,1,3,0
de,558585fb4691e,red,3,4,3,0,0,0,0,0,1,0,2,4,4,4,4,0,2,0,0,0
de,558585fb4691e,turquoise,0,3,0,3,0,4,0,0,0,0,0,2,2,1,3,3,0,4,0,0
de,558585fb4691e,white,4,0,0,0,0,4,0,0,0,0,0,0,3,0,1,3,0,5,0,0
de,558585fb4691e,yellow,0,3,1,2,0,4,0,0,0,0,0,2,4,0,4,3,0,4,0,0
de,55859ef59c354,black,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,5,0
de,55859ef59c354,blue,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
de,55859ef59c354,brown,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
de,55859ef59c354,green,0,0,0,2,5,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0
de,55859ef59c354,grey,0,0,0,0,5,1,3,3,4,0,4,0,0,0,0,0,4,0,4,4
de,55859ef59c354,orange,0,0,4,0,4,0,0,0,0,0,4,0,2,0,2,0,3,3,0,0
de,55859ef59c354,pink,3,0,0,2,2,0,0,0,0,2,0,0,3,2,0,0,0,0,0,2
de,55859ef59c354,purple,0,0,0,0,0,5,0,0,0,0,0,0,5,3,0,0,0,4,0,0
de,55859ef59c354,red,0,0,5,3,4,0,0,3,0,2,4,4,0,4,0,4,0,3,0,0
de,55859ef59c354,turquoise,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
de,55859ef59c354,white,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
de,55859ef59c354,yellow,0,0,5,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0
de,5586c65b6f77b,black,0,0,2,0,0,0,0,0,5,4,5,0,0,0,0,0,3,0,4,0
de,5586c65b6f77b,blue,0,3,0,0,0,4,0,0,0,0,0,4,0,0,4,4,0,4,0,0
de,5586c65b6f77b,brown,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,0
de,5586c65b6f77b,green,3,0,0,5,0,5,0,0,0,0,0,5,4,2,5,3,0,5,0,0
de,5586c65b6f77b,grey,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
de,5586c65b6f77b,orange,5,4,3,3,0,5,0,0,0,0,0,5,5,4,5,5,0,4,0,0
de,5586c65b6f77b,pink,4,5,1,5,0,5,0,0,0,0,0,5,5,5,5,5,0,5,0,1
de,5586c65b6f77b,purple,3,0,4,3,0,2,2,0,0,0,4,3,2,3,2,4,0,0,3,0
de,5586c65b6f77b,red,5,2,5,5,2,0,2,0,5,0,5,4,3,5,3,4,0,0,0,3
